id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count,longitude,latitude,place_id,place_full_name,place_name,place_type,place_country_code,place_country,place_contained_within,place_attributes,place_bounding_box,source_url,truncated,entities,extended_entities,
7.76888753499562E+017,realDonaldTrump,Great parade in The Villages- I love you all. We will #MAGA. Thank you for the incredible support-I will not forget! https://t.co/5qTDijU3hn,False,,2016-09-16T21:01:27,,,,False,en,10125,29487,,,,,,,,,,,,http://twitter.com/#!/download/ipad,False,"{'media': [{'display_url': 'pic.twitter.com/5qTDijU3hn', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776888753499561984/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '776888028497346561', 'indices': [117, 140], 'id': 776888028497346561, 'url': 'https://t.co/5qTDijU3hn', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [54, 59]}]}","{'media': [{'display_url': 'pic.twitter.com/5qTDijU3hn', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776888753499561984/video/1', 'indices': [117, 140], 'id': 776888028497346561, 'url': 'https://t.co/5qTDijU3hn', 'video_info': {'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/pl/fAISDRqUu4Dqfo3G.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/vid/320x180/uB1WXodI-x_3gc7X.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/vid/640x360/5a-lGiHkNw_HVIex.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/ext_tw_video/776888028497346561/pu/pl/fAISDRqUu4Dqfo3G.mpd'}], 'aspect_ratio': [16, 9], 'duration_millis': 139560}, 'id_str': '776888028497346561', 'additional_media_info': {'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/776888028497346561/pu/img/p8OgvNws03GhOaY8.jpg'}]}",
7.76883038651163E+017,HillaryClinton,Donald Trump spent five years lying about @POTUS's citizenship. He can’t just take that back. https://t.co/HeafYwy0Fp,False,,2016-09-16T20:38:44,,,,False,en,5337,12368,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/HeafYwy0Fp', 'expanded_url': 'https://twitter.com/HillaryClinton/status/776883038651162624/video/1', 'sizes': {'medium': {'h': 238, 'resize': 'fit', 'w': 430}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 238, 'resize': 'fit', 'w': 430}, 'small': {'h': 238, 'resize': 'fit', 'w': 430}}, 'id_str': '776882412789739520', 'indices': [94, 117], 'id': 776882412789739520, 'url': 'https://t.co/HeafYwy0Fp', 'media_url_https': 'https://pbs.twimg.com/media/CsgKoFPVUAAGsJo.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CsgKoFPVUAAGsJo.jpg'}], 'user_mentions': [{'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [42, 48]}], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/HeafYwy0Fp', 'sizes': {'medium': {'h': 238, 'resize': 'fit', 'w': 430}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 238, 'resize': 'fit', 'w': 430}, 'small': {'h': 238, 'resize': 'fit', 'w': 430}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/776883038651162624/video/1', 'indices': [94, 117], 'id': 776882412789739520, 'url': 'https://t.co/HeafYwy0Fp', 'video_info': {'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776882412789739520/vid/324x180/jsB8X0o-6IlKe5Uz.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/776882412789739520/pl/k_E_khhdeR8dPAWA.m3u8'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/776882412789739520/pl/k_E_khhdeR8dPAWA.mpd'}], 'aspect_ratio': [215, 119], 'duration_millis': 132260}, 'id_str': '776882412789739520', 'additional_media_info': {'embeddable': True, 'title': '', 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2cM6gKn'}}, 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/media/CsgKoFPVUAAGsJo.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/media/CsgKoFPVUAAGsJo.jpg'}]}",
7.76865170350023E+017,HillaryClinton,"""We deserve a president…who believes that each of us is part of the American story, and we’re always stronger together.” —@FLOTUS",False,,2016-09-16T19:27:44,,,,False,en,2212,6141,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [122, 129]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76864472841453E+017,HillaryClinton,"“On November 8, you will decide whether we have a president who believes in science and will fight climate change—or not.” —@FLOTUS",False,,2016-09-16T19:24:58,,,,False,en,2590,6835,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [124, 131]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76864221296493E+017,HillaryClinton,“The choice that you make on November 8 will determine whether you can afford college tuition.” —@FLOTUS: https://t.co/tTgeqxNqYm,False,,2016-09-16T19:23:58,,,,False,en,1203,2893,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [97, 104]}], 'symbols': [], 'urls': [{'display_url': 'IWillVote.com', 'expanded_url': 'http://IWillVote.com', 'indices': [106, 129], 'url': 'https://t.co/tTgeqxNqYm'}], 'hashtags': []}",,
7.76863952068309E+017,HillaryClinton,“You’ve got to get yourself and everyone you know registered to vote today.” —@FLOTUS: https://t.co/tTgeqxNqYm,False,,2016-09-16T19:22:54,,,,False,en,1183,2446,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [78, 85]}], 'symbols': [], 'urls': [{'display_url': 'IWillVote.com', 'expanded_url': 'http://IWillVote.com', 'indices': [87, 110], 'url': 'https://t.co/tTgeqxNqYm'}], 'hashtags': []}",,
7.76863427826479E+017,HillaryClinton,"""Your decision will determine who sits in the Oval Office after Barack Obama.” —@FLOTUS",False,,2016-09-16T19:20:49,,,,False,en,1114,3202,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [80, 87]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76863168584966E+017,HillaryClinton,"""Elections aren't just about who votes, but who doesn't vote."" —@FLOTUS: https://t.co/tTgeqxNqYm",False,,2016-09-16T19:19:47,,,,False,en,1139,2326,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [64, 71]}], 'symbols': [], 'urls': [{'display_url': 'IWillVote.com', 'expanded_url': 'http://IWillVote.com', 'indices': [73, 96], 'url': 'https://t.co/tTgeqxNqYm'}], 'hashtags': []}",,
7.76862668305142E+017,HillaryClinton,“We have an opportunity to elect one of the most qualified people who has ever endeavored to become president.” —@FLOTUS on Hillary,False,,2016-09-16T19:17:48,,,,False,en,1774,5219,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [113, 120]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76862331682877E+017,HillaryClinton,"""Hillary has the resilience it takes to do this job, see when she gets knocked down…she gets right back up.” —@FLOTUS",False,,2016-09-16T19:16:27,,,,False,en,1273,3912,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [110, 117]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76861674989118E+017,HillaryClinton,"""The presidency doesn’t change who you are. It reveals who you are. And the same thing is true of a presidential campaign."" —@FLOTUS",False,,2016-09-16T19:13:51,,,,False,en,1950,5369,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [125, 132]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76861209396179E+017,HillaryClinton,"""When it comes to the qualifications we should demand in a president...we need someone who’s going to take this job seriously.” —@FLOTUS",False,,2016-09-16T19:12:00,,,,False,en,1360,4702,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [129, 136]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76860176200663E+017,HillaryClinton,"“I am thrilled to be here today to support the next president &amp; vice president of the United States, Hillary Clinton &amp; Tim Kaine!” —@FLOTUS",False,,2016-09-16T19:07:54,,,,False,en,1120,4042,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [140, 147]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76859596824711E+017,HillaryClinton,.@FLOTUS is on the trail for Hillary. Tune in to watch her live from Virginia: https://t.co/PhnJJoDmPD,False,,2016-09-16T19:05:35,,,,False,en,592,2002,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [1, 8]}], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cjR4Tv', 'expanded_url': 'http://hrc.io/2cjR4Tv', 'indices': [79, 102], 'url': 'https://t.co/PhnJJoDmPD'}], 'hashtags': []}",,
7.76857325625745E+017,HillaryClinton,"On National Prisoners of War Remembrance Day, a POW shares what it means when Trump insults veterans. https://t.co/0dVB5B0gbC",False,,2016-09-16T18:56:34,,,,False,en,5772,8771,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/0dVB5B0gbC', 'expanded_url': 'https://twitter.com/HillaryClinton/status/776857325625745409/video/1', 'sizes': {'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'large': {'h': 1080, 'resize': 'fit', 'w': 1920}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '776856641090179074', 'indices': [102, 125], 'id': 776856641090179074, 'url': 'https://t.co/0dVB5B0gbC', 'media_url_https': 'https://pbs.twimg.com/media/CsfzN6wUIAAuerU.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CsfzN6wUIAAuerU.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/0dVB5B0gbC', 'sizes': {'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'large': {'h': 1080, 'resize': 'fit', 'w': 1920}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/776857325625745409/video/1', 'indices': [102, 125], 'id': 776856641090179074, 'url': 'https://t.co/0dVB5B0gbC', 'video_info': {'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776856641090179074/vid/1280x720/BZBnQtSXtjnZ-FGZ.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776856641090179074/vid/640x360/eat4EfwxPvbAArbT.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/776856641090179074/pl/bxe5O66hTlG3BnYa.m3u8'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/776856641090179074/pl/bxe5O66hTlG3BnYa.mpd'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776856641090179074/vid/320x180/s4TyW44IrRTkaasN.mp4'}], 'aspect_ratio': [16, 9], 'duration_millis': 86503}, 'id_str': '776856641090179074', 'additional_media_info': {'embeddable': True, 'title': '', 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2cUznrQ'}}, 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/media/CsfzN6wUIAAuerU.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/media/CsfzN6wUIAAuerU.jpg'}]}",
7.76842647294009E+017,realDonaldTrump,I am truly honored and grateful for receiving SO much support from our American heroes...https://t.co/S9bvbysiOr https://t.co/JJQncd3zhf,False,,2016-09-16T17:58:14,,,,False,en,10380,27029,,,6dd1efe2ee6ed145,"District of Columbia, USA",District of Columbia,admin,US,United States,[],{},"BoundingBox(type='Polygon', coordinates=[[[-77.119901, 38.791514], [-76.909396, 38.791514], [-76.909396, 38.9953797], [-77.119901, 38.9953797]]], _api=<tweepy.api.API object at 0x7f013ae30588>)",http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/JJQncd3zhf', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776842647294009344/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}}, 'id_str': '776842637911265280', 'indices': [113, 136], 'id': 776842637911265280, 'url': 'https://t.co/JJQncd3zhf', 'media_url_https': 'https://pbs.twimg.com/media/CsfmQ2cUEAAR-x2.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CsfmQ2cUEAAR-x2.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'bit.ly/2csHFXf', 'expanded_url': 'http://bit.ly/2csHFXf', 'indices': [89, 112], 'url': 'https://t.co/S9bvbysiOr'}], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/JJQncd3zhf', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/776842647294009344/photo/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'large': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}}, 'id_str': '776842637911265280', 'indices': [113, 136], 'id': 776842637911265280, 'url': 'https://t.co/JJQncd3zhf', 'media_url_https': 'https://pbs.twimg.com/media/CsfmQ2cUEAAR-x2.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CsfmQ2cUEAAR-x2.jpg'}]}",
7.76831658720956E+017,HillaryClinton,"What Trump should do: for once in his life, own up to his mistakes. Apologize to the President, and to the American people.",False,,2016-09-16T17:14:34,HillaryClinton,7.76831079726604E+017,1339835893,False,en,3129,6802,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76831079726604E+017,HillaryClinton,Trump’s birtherism stems from the same innate beliefs that led to discriminating against black tenants early in his career. Can't be undone.,False,,2016-09-16T17:12:16,HillaryClinton,7.76830537767981E+017,1339835893,False,en,3057,5960,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76830537767981E+017,HillaryClinton,The birther lie is what turned Trump from an ordinary reality TV star into a political figure. That origin story can't be unwritten.,False,,2016-09-16T17:10:07,HillaryClinton,7.76830074205172E+017,1339835893,False,en,2649,4885,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76830074205172E+017,HillaryClinton,Trump has spent years peddling a racist conspiracy aimed at undermining the first African American president. He can't just take it back.,False,,2016-09-16T17:08:17,HillaryClinton,7.76829545093661E+017,1339835893,False,en,2782,4695,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76829545093661E+017,HillaryClinton,This shouldn't have to be said: You don’t just get to say someone else did the worst things you’ve done. It doesn’t work. No one buys it.,False,,2016-09-16T17:06:11,HillaryClinton,7.76828640554324E+017,1339835893,False,en,1945,4280,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76828640554324E+017,HillaryClinton,"Again, Trump turns his faults on others. Psychologists call it ""projecting."" Kids call it ""I'm rubber, you're glue."" https://t.co/lKDDD0wwsn",False,,2016-09-16T17:02:35,,,,True,en,6124,11540,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/HillaryClinton…', 'expanded_url': 'https://twitter.com/HillaryClinton/status/776828281488281600', 'indices': [117, 140], 'url': 'https://t.co/lKDDD0wwsn'}], 'hashtags': []}",,
7.76828281488282E+017,HillaryClinton,"When Trump tries to deflect blame for denying that @POTUS was born in America, he is lying. https://t.co/lje3lKrZQy https://t.co/yq9IWnvXUc",False,,2016-09-16T17:01:09,HillaryClinton,7.7682747020093E+017,1339835893,False,en,3275,5488,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/yq9IWnvXUc', 'expanded_url': 'https://twitter.com/HillaryClinton/status/776828281488281600/photo/1', 'sizes': {'medium': {'h': 681, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 830, 'resize': 'fit', 'w': 1462}, 'small': {'h': 386, 'resize': 'fit', 'w': 680}}, 'id_str': '776827885508300804', 'indices': [116, 139], 'id': 776827885508300804, 'url': 'https://t.co/yq9IWnvXUc', 'media_url_https': 'https://pbs.twimg.com/media/CsfY2JdXEAQ-uwk.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CsfY2JdXEAQ-uwk.jpg'}], 'user_mentions': [{'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [51, 57]}], 'symbols': [], 'urls': [{'display_url': 'bit.ly/1Vbp2LJ', 'expanded_url': 'http://bit.ly/1Vbp2LJ', 'indices': [92, 115], 'url': 'https://t.co/lje3lKrZQy'}], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/yq9IWnvXUc', 'expanded_url': 'https://twitter.com/HillaryClinton/status/776828281488281600/photo/1', 'sizes': {'medium': {'h': 681, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 830, 'resize': 'fit', 'w': 1462}, 'small': {'h': 386, 'resize': 'fit', 'w': 680}}, 'id_str': '776827885508300804', 'indices': [116, 139], 'id': 776827885508300804, 'url': 'https://t.co/yq9IWnvXUc', 'media_url_https': 'https://pbs.twimg.com/media/CsfY2JdXEAQ-uwk.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CsfY2JdXEAQ-uwk.jpg'}]}",
7.7682747020093E+017,HillaryClinton,"Leading the birther movement is deplorable. Attempting to say it ""did a great service"" to the president who Trump attacked is asinine.",False,,2016-09-16T16:57:56,HillaryClinton,7.76826575161614E+017,1339835893,False,en,3334,7016,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76826575161614E+017,HillaryClinton,"Expressing zero regret for years of pushing a racist conspiracy theory, Trump again appointed himself judge &amp; jury on @POTUS's citizenship.",False,,2016-09-16T16:54:22,HillaryClinton,7.76826132691882E+017,1339835893,False,en,3265,6492,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [122, 128]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76826132691882E+017,HillaryClinton,What Trump just did is a disgrace.,False,,2016-09-16T16:52:37,,,,False,en,9540,25454,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,
7.76799805964255E+017,HillaryClinton,"It's been 5 years, and Trump's still pushing the notion that @POTUS isn't American. https://t.co/TApNqSOcvN",True,timkaine,2016-09-16T15:08:00,,,,False,en,2592,4372,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/TApNqSOcvN', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/timkaine/status/776797410760790016/video/1', 'indices': [98, 121], 'id': 776795611085565952, 'url': 'https://t.co/TApNqSOcvN', 'source_status_id_str': '776797410760790016', 'source_user_id_str': '172858784', 'source_status_id': 776797410760790016, 'id_str': '776795611085565952', 'source_user_id': 172858784, 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/776795611085565952/img/51I8A11Q32CCC2m6.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/776795611085565952/img/51I8A11Q32CCC2m6.jpg'}], 'user_mentions': [{'id_str': '172858784', 'name': 'Senator Tim Kaine', 'id': 172858784, 'screen_name': 'timkaine', 'indices': [3, 12]}, {'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [75, 81]}], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/TApNqSOcvN', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/timkaine/status/776797410760790016/video/1', 'indices': [98, 121], 'id': 776795611085565952, 'url': 'https://t.co/TApNqSOcvN', 'video_info': {'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776795611085565952/vid/1280x720/hT-Bq3SgBP3-fxuL.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/776795611085565952/pl/iLn7CUCkM4PDWljy.mpd'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776795611085565952/vid/640x360/SPQhJJxf5y8P16Ps.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/776795611085565952/pl/iLn7CUCkM4PDWljy.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/776795611085565952/vid/320x180/wc7V_68wGwI-94iA.mp4'}], 'aspect_ratio': [16, 9], 'duration_millis': 45254}, 'source_status_id_str': '776797410760790016', 'source_user_id_str': '172858784', 'source_status_id': 776797410760790016, 'id_str': '776795611085565952', 'source_user_id': 172858784, 'additional_media_info': {'title': '', 'monetizable': False, 'embeddable': True, 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2cLf43a'}}, 'description': '', 'source_user': {'profile_text_color': '333333', 'is_translator': False, 'listed_count': 3721, 'contributors_enabled': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/413725666/twitterbackground1_30_12.jpg', 'screen_name': 'timkaine', 'profile_image_url': 'http://pbs.twimg.com/profile_images/772513146871349248/o_WG545E_normal.jpg', 'followers_count': 297839, 'notifications': False, 'lang': 'en', 'entities': {'description': {'urls': []}}, 'is_translation_enabled': False, 'default_profile': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/413725666/twitterbackground1_30_12.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/172858784/1469234996', 'protected': False, 'verified': True, 'location': '', 'profile_use_background_image': True, 'friends_count': 736, 'time_zone': 'Eastern Time (US & Canada)', 'profile_background_color': 'CFCFCF', 'id': 172858784, 'url': None, 'following': False, 'default_profile_image': False, 'profile_background_tile': False, 'utc_offset': -14400, 'statuses_count': 7108, 'follow_request_sent': False, 'description': 'U.S. senator from Virginia and Democratic candidate for vice president. Husband and father of 3. Avid reader and outdoorsman. Bluegrass and harmonica enthusiast', 'created_at': 'Fri Jul 30 20:00:32 +0000 2010', 'name': 'Senator Tim Kaine', 'profile_sidebar_border_color': '191561', 'profile_link_color': 'AB0A0F', 'favourites_count': 85, 'id_str': '172858784', 'geo_enabled': True, 'profile_sidebar_fill_color': 'FFFFFF', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/772513146871349248/o_WG545E_normal.jpg', 'has_extended_profile': False}}, 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/776795611085565952/img/51I8A11Q32CCC2m6.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/776795611085565952/img/51I8A11Q32CCC2m6.jpg'}]}",
7.76796015466807E+017,HillaryClinton,My dad was born in Poland. Do you know how many people ever asked me whether or not I was born in America? Nobody ever asked me that.,True,SenSanders,2016-09-16T14:52:56,,,,False,en,49195,104428,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '29442313', 'name': 'Bernie Sanders', 'id': 29442313, 'screen_name': 'SenSanders', 'indices': [3, 14]}], 'symbols': [], 'urls': [], 'hashtags': []}",,
